date,state,energy_mu,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_mean,relative_humidity_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,cloud_cover_mean,surface_pressure_mean,shortwave_radiation_sum,et0_fao_evapotranspiration,is_national_holiday,is_state_holiday,holiday_name
2025-11-10,Nagaland,2.6,21.4,10.4,15.1,14.4,71,0.0,0.0,11.1,33.8,12,857.5,17.18,3.03,0,0,
2025-11-11,Nagaland,2.6,21.1,10.4,14.6,14.2,80,0.0,0.0,12.1,35.3,30,857.5,16.59,2.79,0,0,
2025-11-12,Nagaland,2.6,20.7,9.8,14.8,15.1,88,0.0,0.0,10.7,33.5,60,858.9,15.89,2.68,0,0,
2025-11-13,Nagaland,2.6,20.6,8.9,14.7,14.6,84,0.1,0.1,9.4,30.6,26,860.0,15.92,2.67,0,0,
2025-11-14,Nagaland,2.6,19.9,9.3,14.0,13.5,80,0.0,0.0,11.4,33.5,21,859.7,15.48,2.58,0,0,
2025-11-15,Nagaland,2.5,20.6,9.2,14.2,13.6,77,0.0,0.0,9.1,29.2,6,860.7,17.23,2.91,0,0,
2025-11-16,Nagaland,2.5,20.3,8.6,13.7,12.9,77,0.0,0.0,9.4,30.6,10,861.4,17.25,2.9,0,0,
2025-11-17,Nagaland,2.5,21.2,7.8,13.9,12.8,69,0.0,0.0,8.9,28.8,2,861.5,18.11,3.1,0,0,
2025-11-18,Nagaland,2.6,21.2,9.1,14.0,13.1,74,0.1,0.1,10.6,33.1,3,860.1,17.05,2.89,0,0,
2025-11-19,Nagaland,2.5,20.7,9.5,14.4,13.4,72,0.0,0.0,11.9,36.4,11,860.3,16.21,2.81,0,0,
2025-11-20,Nagaland,2.6,19.1,10.7,14.3,14.0,82,0.9,0.9,7.5,24.1,24,861.1,14.17,2.36,0,0,
2025-11-21,Nagaland,2.6,19.5,10.6,14.2,13.9,84,3.6,3.6,9.3,27.0,45,861.2,12.98,2.14,0,0,
2025-11-22,Nagaland,2.6,17.5,10.5,13.3,12.9,87,3.5,3.5,10.7,31.3,60,859.5,13.63,2.13,0,0,
2025-11-23,Nagaland,2.5,17.5,7.9,12.1,11.7,90,3.2,3.2,9.5,32.8,60,859.5,13.18,2.01,0,0,
2025-11-24,Nagaland,2.2,18.5,7.4,11.9,11.0,85,0.9,0.9,10.1,32.4,30,859.8,15.22,2.37,0,0,
2025-11-25,Nagaland,2.4,19.3,7.2,12.5,11.1,70,0.3,0.3,9.8,32.0,11,858.9,16.53,2.75,0,0,
2025-11-26,Nagaland,2.3,19.4,8.2,12.9,11.4,68,0.0,0.0,8.4,28.1,0,860.3,16.85,2.79,0,0,
2025-11-27,Nagaland,2.6,22.7,8.7,14.2,12.3,63,0.0,0.0,11.8,33.1,2,861.5,15.93,2.99,0,0,
2025-11-28,Nagaland,2.6,20.5,8.4,13.0,11.5,69,0.0,0.0,10.7,33.5,1,859.2,16.54,2.87,0,0,
2025-11-29,Nagaland,2.6,19.2,8.5,12.5,11.4,76,0.0,0.0,11.1,33.8,11,857.6,16.12,2.59,0,0,
2025-11-30,Nagaland,2.6,18.3,7.7,12.1,11.1,81,0.0,0.0,11.2,34.9,73,857.4,14.81,2.36,0,0,
2025-12-01,Nagaland,2.7,18.0,7.7,12.0,11.2,86,0.0,0.0,10.1,32.8,71,857.4,13.38,2.1,0,1,Nagaland State Inauguration Day
2025-12-02,Nagaland,2.5,18.4,8.0,12.6,12.0,86,0.0,0.0,9.8,31.0,83,857.6,14.75,2.33,0,0,
2025-12-03,Nagaland,2.5,19.3,7.5,12.6,11.7,80,0.0,0.0,10.4,32.4,69,858.9,15.13,2.45,0,0,
2025-12-04,Nagaland,2.8,19.1,8.4,13.0,11.6,68,0.0,0.0,9.5,30.2,3,860.0,16.27,2.66,0,0,
2025-12-05,Nagaland,2.8,19.2,6.8,12.5,10.9,64,0.0,0.0,9.8,31.0,1,860.3,16.65,2.78,0,0,
2025-12-06,Nagaland,2.8,18.5,5.7,11.2,8.9,57,0.0,0.0,10.5,31.7,2,859.1,16.79,2.87,0,0,
2025-12-07,Nagaland,2.7,18.6,6.3,11.8,10.0,61,0.0,0.0,9.1,29.5,9,859.1,16.4,2.74,0,0,
2025-12-08,Nagaland,2.8,19.8,7.2,12.6,11.4,72,0.0,0.0,8.4,28.4,61,858.9,15.69,2.58,0,0,
2025-12-09,Nagaland,2.8,18.5,8.3,12.8,11.7,75,0.0,0.0,9.1,29.9,48,858.9,15.61,2.5,0,0,
2025-12-10,Nagaland,2.6,19.7,7.6,12.7,11.5,74,0.0,0.0,10.3,32.0,54,859.4,15.68,2.56,0,0,
2025-12-11,Nagaland,2.7,18.8,6.9,12.0,10.5,69,0.0,0.0,9.1,29.5,0,858.4,16.56,2.66,0,0,
2025-12-12,Nagaland,2.8,18.6,6.2,11.6,9.8,67,0.0,0.0,8.5,28.8,0,858.1,16.46,2.66,0,0,
2025-12-13,Nagaland,2.9,19.4,6.4,12.3,10.7,66,0.0,0.0,8.6,29.5,0,859.1,16.34,2.69,0,0,
2025-12-14,Nagaland,2.7,19.4,7.8,12.7,11.1,65,0.0,0.0,9.3,29.9,0,859.8,16.25,2.7,0,0,
2025-12-15,Nagaland,2.9,19.1,8.2,12.7,11.4,69,0.0,0.0,10.1,32.0,1,859.4,15.95,2.59,0,0,
2025-12-16,Nagaland,2.8,18.4,7.7,12.0,10.7,73,0.0,0.0,10.6,33.5,7,858.2,15.18,2.41,0,0,
2025-12-17,Nagaland,2.7,18.5,8.0,12.6,11.4,76,0.0,0.0,10.3,32.4,21,859.8,15.45,2.5,0,0,
2025-12-18,Nagaland,2.4,19.4,7.9,12.8,11.6,71,0.0,0.0,9.3,31.3,2,859.3,16.02,2.62,0,0,
2025-12-19,Nagaland,2.9,18.5,8.3,12.6,11.3,71,0.0,0.0,9.9,31.3,6,857.7,15.17,2.43,0,0,
2025-12-20,Nagaland,2.9,18.6,6.6,11.9,10.4,69,0.0,0.0,11.3,34.2,4,857.2,15.43,2.49,0,0,
2025-12-21,Nagaland,2.8,18.6,7.5,12.2,10.7,71,0.0,0.0,9.9,32.0,6,858.7,15.69,2.52,0,0,
2025-12-22,Nagaland,2.8,17.8,7.9,12.0,10.7,76,0.0,0.0,9.6,31.3,17,857.9,15.13,2.4,0,0,
2025-12-23,Nagaland,2.8,17.0,7.6,11.8,10.5,76,0.0,0.0,11.5,36.4,19,856.4,14.29,2.21,0,0,
2025-12-24,Nagaland,2.8,16.1,6.7,11.4,10.5,86,0.6,0.6,9.9,34.6,63,856.7,11.7,1.8,0,0,
2025-12-25,Nagaland,2.6,17.4,6.2,10.8,9.8,88,0.3,0.3,11.4,34.6,49,857.2,12.72,1.95,1,0,Christmas
2025-12-26,Nagaland,2.7,17.5,6.7,11.1,9.8,82,0.0,0.0,10.6,33.5,10,857.1,13.77,2.15,0,0,
2025-12-27,Nagaland,2.6,17.3,6.0,10.8,9.3,80,0.0,0.0,11.4,34.2,23,857.0,14.46,2.28,0,0,
2025-12-28,Nagaland,2.7,17.5,5.9,11.2,9.8,75,0.1,0.1,10.4,32.0,25,857.6,13.64,2.17,0,0,
2025-12-29,Nagaland,2.7,17.8,6.1,11.1,9.9,80,0.0,0.0,11.7,38.2,47,857.0,13.86,2.16,0,0,
2025-12-30,Nagaland,2.7,15.0,3.9,9.7,8.0,79,0.5,0.5,10.8,34.2,50,854.9,14.3,2.12,0,0,
2025-12-31,Nagaland,2.9,16.5,5.7,10.1,8.5,76,0.7,0.7,11.1,34.9,45,854.6,14.48,2.17,0,0,
2026-01-01,Nagaland,2.7,17.4,4.8,10.3,8.7,76,0.1,0.1,9.6,33.5,8,855.2,15.38,2.39,0,0,
2026-01-02,Nagaland,2.7,18.0,4.9,10.3,8.1,65,0.2,0.2,9.3,30.2,6,856.3,15.63,2.53,0,0,
2026-01-03,Nagaland,2.2,15.0,5.8,9.7,8.1,79,4.6,4.6,8.9,30.2,34,857.3,13.67,2.02,0,0,
2026-01-04,Nagaland,2.6,15.1,3.0,8.5,6.6,81,0.8,0.8,10.5,33.8,56,857.6,14.93,2.19,0,0,
2026-01-05,Nagaland,2.8,15.7,3.8,8.8,7.1,84,0.0,0.0,13.1,39.2,45,858.3,13.96,2.04,0,0,
2026-01-06,Nagaland,2.8,16.4,4.5,9.2,7.5,83,1.5,1.5,10.5,34.6,53,858.6,13.93,2.09,0,0,
2026-01-07,Nagaland,2.9,16.7,4.2,9.3,7.4,80,0.2,0.2,13.3,40.3,37,859.2,14.49,2.19,0,0,
2026-01-08,Nagaland,2.7,17.5,4.9,10.1,8.3,78,0.1,0.1,14.4,42.1,29,860.2,15.05,2.3,0,0,
2026-01-09,Nagaland,2.7,17.3,4.7,10.2,8.5,78,0.0,0.0,13.0,38.9,11,859.1,15.32,2.36,0,0,
2026-01-10,Nagaland,2.8,17.1,6.8,10.9,9.5,80,0.1,0.1,13.7,39.2,46,858.8,13.81,2.18,0,0,
2026-01-11,Nagaland,2.7,17.6,6.2,10.9,9.6,83,0.5,0.5,12.5,38.2,60,859.6,14.0,2.16,0,0,
2026-01-12,Nagaland,2.6,18.0,5.6,11.2,9.9,79,0.1,0.1,9.4,31.0,19,860.8,16.06,2.52,0,0,
2026-01-13,Nagaland,2.7,18.3,6.7,12.1,10.8,74,0.0,0.0,10.0,31.3,4,859.2,16.3,2.62,0,0,
2026-01-14,Nagaland,2.7,18.0,7.2,11.7,10.1,73,0.0,0.0,13.1,39.2,11,857.3,15.48,2.47,0,0,
2026-01-15,Nagaland,2.8,17.8,7.1,11.4,10.0,79,0.9,0.9,13.2,39.2,45,856.9,14.09,2.24,0,0,
2026-01-16,Nagaland,2.7,17.8,7.4,11.5,10.1,76,0.0,0.0,9.7,32.0,9,856.8,15.72,2.51,0,0,
2026-01-17,Nagaland,2.7,18.8,7.3,11.8,10.4,74,0.0,0.0,11.0,32.4,1,856.0,16.73,2.67,0,0,
2026-01-18,Nagaland,2.5,17.9,7.5,11.7,10.2,72,0.0,0.0,11.6,36.4,2,855.7,15.65,2.49,0,0,
2026-01-19,Nagaland,2.5,17.5,6.5,11.5,9.7,65,0.0,0.0,11.5,35.3,1,856.0,16.91,2.72,0,0,
2026-01-20,Nagaland,2.9,17.9,6.4,11.1,9.4,71,0.0,0.0,12.6,38.2,5,856.8,15.92,2.53,0,0,
2026-01-21,Nagaland,2.7,17.9,5.2,10.9,9.1,70,0.0,0.0,11.7,37.1,6,857.8,15.86,2.56,0,0,
2026-01-22,Nagaland,2.6,18.3,6.6,11.5,10.1,77,0.0,0.0,11.1,36.0,7,859.2,16.2,2.6,0,0,
2026-01-23,Nagaland,2.6,19.0,5.4,11.6,9.6,66,0.0,0.0,10.7,33.8,0,860.5,17.51,2.93,0,0,
2026-01-24,Nagaland,2.2,19.3,6.1,11.7,9.8,65,0.0,0.0,12.6,39.2,1,859.9,17.01,2.85,0,0,
2026-01-25,Nagaland,2.3,18.0,6.1,11.5,10.1,75,0.1,0.1,12.8,38.2,27,858.8,14.64,2.39,0,0,
2026-01-26,Nagaland,2.6,18.1,5.7,11.0,9.6,83,1.1,1.1,11.7,36.7,59,859.7,15.68,2.47,1,0,Republic Day
2026-01-27,Nagaland,2.6,19.0,5.7,11.7,10.3,74,0.0,0.0,11.0,34.6,4,860.5,17.43,2.84,0,0,
2026-01-28,Nagaland,2.6,19.5,7.1,12.4,10.6,61,0.0,0.0,10.3,32.8,0,859.3,17.86,3.05,0,0,
2026-01-29,Nagaland,2.7,17.9,5.8,11.2,9.8,78,2.6,2.6,9.9,34.9,9,858.2,16.38,2.63,0,0,
2026-01-30,Nagaland,2.7,16.9,5.2,10.7,9.4,85,0.6,0.6,10.3,35.3,39,859.4,15.29,2.37,0,0,
2026-01-31,Nagaland,2.7,18.7,5.8,11.5,10.0,72,0.0,0.0,11.4,35.6,16,860.1,16.97,2.79,0,0,
2026-02-01,Nagaland,2.5,19.4,5.5,11.9,9.8,57,0.0,0.0,10.6,33.5,84,860.1,17.67,3.07,0,0,
2026-02-02,Nagaland,2.6,19.7,6.2,12.0,9.6,51,0.0,0.0,11.7,36.4,100,859.9,17.36,3.12,0,0,
2026-02-03,Nagaland,2.7,20.3,6.5,12.6,10.5,55,0.0,0.0,10.9,34.6,57,861.1,18.43,3.3,0,0,
2026-02-04,Nagaland,2.6,19.6,7.3,12.6,11.2,73,0.3,0.3,12.4,37.4,62,860.2,15.01,2.57,0,0,
2026-02-05,Nagaland,2.7,18.4,5.3,11.6,10.1,77,0.3,0.3,11.0,37.8,16,859.1,17.47,2.85,0,0,
2026-02-06,Nagaland,2.8,19.3,6.1,11.4,10.0,81,0.1,0.1,13.2,40.3,48,858.5,17.03,2.79,0,0,
2026-02-07,Nagaland,2.5,18.7,6.3,11.4,9.9,74,0.0,0.0,11.3,35.6,17,857.0,17.38,2.84,0,0,
2026-02-08,Nagaland,2.8,19.3,5.8,11.8,10.0,67,0.6,0.6,10.1,31.3,28,856.9,17.83,3.06,0,0,
2026-02-09,Nagaland,2.6,20.5,6.6,12.4,10.7,66,0.1,0.1,11.6,36.7,5,857.5,18.96,3.26,0,0,
2026-02-10,Nagaland,2.6,19.7,6.8,12.4,10.5,65,0.3,0.3,11.0,36.4,8,858.2,18.19,3.13,0,0,
2026-02-11,Nagaland,2.7,19.6,6.8,12.5,10.6,64,0.0,0.0,12.6,38.9,13,859.9,18.62,3.19,0,0,
2026-02-12,Nagaland,2.7,20.1,8.4,13.2,11.5,66,0.0,0.0,12.2,38.5,6,859.3,18.84,3.24,0,0,
2026-02-13,Nagaland,2.7,21.0,8.2,13.3,11.8,69,0.0,0.0,11.4,36.0,2,858.3,19.3,3.36,0,0,
2026-02-14,Nagaland,2.7,20.6,7.0,13.3,11.8,69,0.2,0.2,11.1,36.4,13,856.8,18.33,3.23,0,0,
2026-02-15,Nagaland,2.6,19.4,7.6,12.7,11.1,67,0.9,0.9,11.8,36.4,9,856.8,18.48,3.15,0,0,
2026-02-16,Nagaland,2.6,20.2,8.5,13.3,11.8,66,0.0,0.0,12.0,38.5,10,858.1,18.15,3.15,0,0,
2026-02-17,Nagaland,2.7,22.4,9.2,14.7,12.9,55,0.0,0.0,12.1,38.2,0,858.4,20.33,3.75,0,0,
2026-02-18,Nagaland,2.7,23.1,9.4,15.3,13.6,56,0.0,0.0,12.2,38.5,1,859.3,20.24,3.79,0,0,
2026-02-19,Nagaland,2.7,23.2,9.5,15.3,13.4,52,0.0,0.0,13.2,40.3,2,860.4,20.43,3.91,0,0,
2026-02-20,Nagaland,2.7,22.3,9.1,15.7,13.7,49,0.0,0.0,10.8,34.6,62,860.2,14.28,2.98,0,0,
2026-02-21,Nagaland,2.6,22.2,9.3,15.6,14.0,57,0.0,0.0,12.0,36.7,51,857.1,18.94,3.6,0,0,
2026-02-22,Nagaland,2.5,20.0,9.0,13.6,12.3,73,2.9,2.9,11.9,38.2,39,855.1,17.96,3.19,0,0,
2026-02-23,Nagaland,2.5,19.1,7.9,13.1,11.7,71,0.0,0.0,12.3,37.8,13,855.5,18.93,3.22,0,0,
2026-02-24,Nagaland,2.6,21.1,8.3,13.9,12.7,70,0.1,0.1,13.6,43.6,56,856.6,17.33,3.09,0,0,
2026-02-25,Nagaland,2.6,19.5,7.9,13.4,12.5,78,28.4,28.4,11.1,34.6,47,855.9,17.54,2.97,0,0,
2026-02-26,Nagaland,2.6,18.4,7.7,12.8,11.7,77,0.6,0.6,9.2,32.4,26,854.7,17.37,2.97,0,0,
2026-02-27,Nagaland,2.5,16.7,7.3,12.1,11.3,83,4.2,4.2,8.1,30.6,50,853.1,14.81,2.4,0,0,
2026-02-28,Nagaland,2.6,18.7,8.0,13.0,11.8,74,0.2,0.2,11.5,34.9,47,852.6,15.85,2.79,0,0,
2026-03-01,Nagaland,2.5,19.0,8.0,13.1,11.8,76,2.3,2.3,12.3,36.7,36,853.8,17.35,3.03,0,0,
2026-03-02,Nagaland,2.2,20.8,7.7,14.1,12.7,69,1.0,1.0,15.2,42.8,32,855.9,18.47,3.4,0,0,
2026-03-03,Nagaland,2.6,20.2,9.3,14.3,13.5,76,0.7,0.7,12.2,36.4,36,857.1,15.34,2.75,0,0,
2026-03-04,Nagaland,2.4,22.5,10.5,15.3,14.5,70,0.5,0.5,15.1,43.2,13,857.5,18.96,3.39,1,0,Holi
2026-03-05,Nagaland,2.6,22.5,11.6,16.7,15.9,65,0.0,0.0,11.0,34.6,8,857.0,19.72,3.64,0,0,
2026-03-06,Nagaland,2.5,24.3,12.8,17.6,16.9,64,0.0,0.0,13.7,42.1,28,858.1,18.24,3.57,0,0,
2026-03-07,Nagaland,2.7,22.2,12.5,16.9,16.7,74,2.2,2.2,9.0,29.2,32,859.2,17.32,3.27,0,0,
2026-03-08,Nagaland,2.7,22.8,13.4,16.9,16.9,78,2.4,2.4,11.7,38.5,30,859.5,17.67,3.3,0,0,
2026-03-09,Nagaland,2.5,21.8,12.6,15.9,16.0,81,12.1,12.1,8.1,32.0,48,860.3,15.35,2.72,0,0,
2026-03-10,Nagaland,2.6,23.3,13.3,17.7,17.5,66,1.7,1.7,7.6,28.8,37,861.1,17.16,3.21,0,0,
2026-03-11,Nagaland,2.6,23.4,13.1,17.1,17.2,74,2.4,2.4,11.6,32.8,46,859.1,16.7,3.12,0,0,
2026-03-12,Nagaland,2.5,21.8,11.9,15.8,15.8,81,8.2,8.2,10.4,33.5,94,857.5,14.35,2.63,0,0,
2026-03-13,Nagaland,2.4,21.4,11.7,15.3,15.5,87,12.2,12.2,8.5,29.5,90,855.8,12.38,2.28,0,0,
2026-03-14,Nagaland,2.1,22.1,11.0,15.6,15.2,78,0.5,0.5,9.3,29.2,88,856.8,12.51,2.45,0,0,
2026-03-15,Nagaland,1.9,22.8,11.3,16.2,15.5,70,1.4,1.4,14.1,44.6,77,857.2,19.66,3.67,0,0,
2026-03-16,Nagaland,2.1,22.2,11.4,15.7,14.8,71,1.3,1.3,11.2,39.2,86,855.9,16.84,3.21,0,0,
2026-03-17,Nagaland,1.7,21.8,10.0,15.3,14.0,69,1.2,1.2,12.2,39.2,58,855.4,18.29,3.46,0,0,
2026-03-18,Nagaland,2.2,22.6,10.1,15.8,14.9,68,0.3,0.3,14.2,43.6,81,857.5,19.85,3.8,0,0,
2026-03-19,Nagaland,2.1,21.9,9.8,15.4,14.8,74,1.5,1.5,13.6,39.2,57,857.9,20.6,3.76,0,0,
2026-03-20,Nagaland,2.5,20.7,9.9,15.0,14.9,80,6.4,6.4,9.9,34.2,80,857.8,17.11,2.97,0,0,
2026-03-21,Nagaland,2.5,21.3,12.5,15.8,16.0,80,16.2,16.2,10.9,32.0,100,857.8,16.39,2.92,1,0,Eid al-Fitr
2026-03-22,Nagaland,2.3,19.2,11.1,14.3,14.4,84,12.4,12.4,12.0,37.1,73,856.1,17.97,3.02,0,0,
2026-03-23,Nagaland,2.3,19.7,10.6,14.3,14.2,82,14.5,14.5,11.1,36.4,60,857.2,19.03,3.16,0,0,
2026-03-24,Nagaland,2.5,19.4,9.8,14.3,13.9,79,4.9,4.9,8.7,31.3,54,856.0,18.61,3.18,0,0,
2026-03-25,Nagaland,2.4,22.6,9.7,15.6,15.0,72,0.4,0.4,12.5,37.1,29,856.8,21.06,3.95,0,0,
2026-03-26,Nagaland,2.6,21.9,10.6,16.0,15.8,75,2.9,2.9,12.9,40.7,28,858.1,21.63,3.9,1,0,Ram Navami
2026-03-27,Nagaland,2.7,22.2,9.9,15.8,15.3,74,0.6,0.6,13.1,38.5,35,856.2,19.99,3.72,0,0,
2026-03-28,Nagaland,2.2,18.1,11.0,13.7,14.0,93,17.0,17.0,10.3,27.4,89,854.0,6.72,1.17,0,0,
2026-03-29,Nagaland,2.5,19.1,10.1,14.4,14.5,84,22.2,22.2,7.4,36.7,56,855.3,15.07,2.63,0,0,
2026-03-30,Nagaland,2.5,21.8,9.9,15.5,16.0,85,13.2,13.2,12.8,42.1,57,855.9,19.88,3.43,0,0,
2026-03-31,Nagaland,2.6,22.5,13.3,17.1,17.7,81,3.8,3.8,11.2,34.2,74,857.4,18.42,3.36,1,0,Mahavira's Birthday
2026-04-01,Nagaland,2.6,25.1,11.9,18.0,18.1,73,0.5,0.5,11.7,33.8,34,856.7,22.29,4.33,0,0,
2026-04-02,Nagaland,2.7,25.2,13.6,18.3,18.2,74,1.1,1.1,18.6,54.4,42,856.7,21.39,4.26,0,0,
2026-04-03,Nagaland,2.2,24.8,13.0,18.2,18.6,78,2.4,2.4,14.0,42.5,29,856.9,22.74,4.36,1,0,Good Friday
2026-04-04,Nagaland,2.6,25.1,12.9,18.6,19.4,78,1.6,1.6,12.2,42.1,93,855.3,21.19,4.09,0,0,
2026-04-05,Nagaland,2.4,25.5,13.4,18.8,18.7,72,0.4,0.4,16.6,48.6,80,854.4,19.07,3.9,0,0,
2024-04-01,Odisha,125.4,37.9,25.1,30.9,34.3,61,0.2,0.2,19.3,35.3,24,1002.0,22.75,6.48,0,1,Odisha Day (Utkala Dibasa)
2024-04-02,Odisha,131.3,37.9,26.0,30.9,35.5,70,0.0,0.0,19.2,32.0,5,1000.7,23.4,6.23,0,0,
2024-04-03,Odisha,131.7,37.0,25.1,30.7,36.0,74,0.0,0.0,16.9,29.5,46,1002.1,23.23,5.9,0,0,
2024-04-04,Odisha,139.5,37.2,25.7,30.9,36.4,75,0.0,0.0,16.8,33.1,26,1002.0,21.57,5.57,0,0,
2024-04-05,Odisha,141.0,41.2,25.9,32.2,37.1,66,0.0,0.0,19.5,32.8,9,1000.4,23.13,6.07,0,0,
2024-04-06,Odisha,141.4,39.5,25.7,31.6,37.0,70,0.0,0.0,19.1,32.4,25,1000.3,23.0,6.08,0,0,
2024-04-07,Odisha,128.9,38.1,25.0,30.1,35.2,74,16.7,16.7,15.9,30.6,32,1001.7,20.94,5.21,0,0,
2024-04-08,Odisha,121.8,33.1,24.3,27.6,30.0,65,0.0,0.0,25.3,48.6,30,1006.2,23.52,5.97,0,0,
2024-04-09,Odisha,120.2,36.0,24.2,29.0,30.8,55,0.0,0.0,25.0,42.1,37,1005.8,22.19,6.07,0,0,
2024-04-10,Odisha,124.5,36.1,22.9,29.1,32.2,59,0.1,0.1,8.9,19.8,28,1005.2,21.73,5.16,0,0,
2024-04-11,Odisha,114.3,28.9,22.6,26.2,28.5,72,0.1,0.1,25.8,47.9,65,1007.1,12.17,3.33,1,0,Eid al-Fitr
2024-04-12,Odisha,116.2,33.3,22.1,27.3,30.0,67,0.0,0.0,14.9,28.4,47,1006.2,17.7,4.42,0,0,
2024-04-13,Odisha,120.6,36.3,22.5,29.4,32.2,57,0.0,0.0,11.6,21.6,25,1005.3,23.49,5.96,0,0,
2024-04-14,Odisha,117.1,37.3,24.0,30.6,34.4,59,0.0,0.0,11.5,18.7,18,1005.2,23.8,5.82,1,0,Dr. B. R. Ambedkar's Birthday
2024-04-15,Odisha,129.3,38.8,25.0,31.5,35.1,58,0.0,0.0,16.7,28.4,21,1004.5,24.28,6.3,0,1,Maha Vishuva Sankranti / Pana Sankranti
2024-04-16,Odisha,132.8,39.9,26.2,32.8,37.2,59,0.0,0.0,15.2,24.8,9,1002.2,24.0,6.46,0,0,
2024-04-17,Odisha,132.3,40.9,27.0,33.5,37.1,55,0.0,0.0,15.8,30.2,5,1000.5,23.81,7.12,1,0,Ram Navami
2024-04-18,Odisha,139.7,41.2,26.9,33.1,36.3,54,0.0,0.0,16.6,28.4,16,999.9,25.55,6.9,0,0,
2024-04-19,Odisha,148.5,41.4,24.2,32.1,36.2,61,0.0,0.0,21.6,40.3,17,998.5,25.79,6.46,0,0,
2024-04-20,Odisha,140.0,39.3,26.5,32.3,37.3,69,0.0,0.0,20.3,37.8,48,998.0,23.8,6.61,0,0,
2024-04-21,Odisha,131.8,41.0,26.3,33.2,38.4,65,0.1,0.1,20.4,36.7,67,999.0,23.27,6.41,1,0,Mahavira's Birthday
2024-04-22,Odisha,130.5,39.9,27.6,33.6,36.4,50,1.0,1.0,23.6,39.2,58,1000.8,22.32,7.32,0,0,
2024-04-23,Odisha,130.1,39.5,26.9,32.8,34.6,43,0.0,0.0,17.8,34.9,20,1000.6,24.58,7.54,0,0,
2024-04-24,Odisha,128.9,40.0,27.0,32.2,35.3,56,1.0,1.0,28.9,49.7,19,1000.3,23.14,6.99,0,0,
2024-04-25,Odisha,128.4,41.3,25.7,32.8,36.7,58,0.0,0.0,17.7,31.7,8,1000.0,23.72,6.46,0,0,
2024-04-26,Odisha,132.8,40.3,27.2,32.7,38.2,68,1.7,1.7,19.3,31.7,7,999.8,24.34,6.42,0,0,
2024-04-27,Odisha,132.6,40.3,27.4,32.6,38.2,67,1.0,1.0,17.5,31.7,16,999.8,24.74,6.44,0,0,
2024-04-28,Odisha,127.8,40.6,27.2,33.3,37.9,60,0.4,0.4,15.6,32.0,6,1000.4,24.6,6.64,0,0,
2024-04-29,Odisha,130.6,40.8,27.2,33.2,38.3,64,0.0,0.0,17.6,33.1,12,1001.2,24.07,6.79,0,0,
2024-04-30,Odisha,140.1,41.4,27.8,33.5,37.5,55,0.0,0.0,22.0,42.5,12,997.9,24.31,7.32,0,0,
2024-05-01,Odisha,142.5,39.5,29.2,33.2,37.5,63,0.0,0.0,21.4,37.8,24,996.2,22.63,6.92,0,0,
2024-05-02,Odisha,138.6,38.4,28.2,32.4,37.4,71,0.0,0.0,23.0,42.1,5,996.5,23.64,6.71,0,0,
2024-05-03,Odisha,134.0,39.9,27.0,32.4,38.4,71,0.0,0.0,18.3,33.1,7,999.2,24.98,6.17,0,0,
2024-05-04,Odisha,146.0,37.8,27.7,32.0,37.2,73,0.0,0.0,22.0,41.4,41,999.7,23.12,6.34,0,0,
2024-05-05,Odisha,137.6,37.9,27.4,31.8,36.6,74,0.0,0.0,26.2,45.7,34,997.8,24.88,6.75,0,0,
2024-05-06,Odisha,127.1,37.4,28.4,31.6,36.3,76,0.0,0.0,27.8,50.0,60,998.8,20.39,5.86,0,0,
2024-05-07,Odisha,115.5,35.5,27.8,29.8,33.8,75,3.9,3.9,31.6,57.6,56,1002.5,17.95,4.85,0,0,
2024-05-08,Odisha,118.7,35.6,26.4,29.8,35.1,74,4.9,4.9,16.6,37.4,32,1002.9,21.15,5.05,0,0,
2024-05-09,Odisha,115.3,34.9,27.0,30.4,35.1,74,0.9,0.9,22.6,43.2,48,1002.0,20.61,5.49,0,0,
2024-05-10,Odisha,118.0,35.4,27.4,30.6,35.3,73,0.3,0.3,23.5,40.7,20,1002.3,23.31,6.0,0,0,
2024-05-11,Odisha,119.7,36.1,27.7,31.3,36.4,74,0.0,0.0,20.8,38.5,13,1002.7,23.94,6.18,0,0,
2024-05-12,Odisha,120.9,35.6,27.2,30.0,35.5,78,13.7,13.7,21.2,41.4,43,1003.0,22.08,5.23,0,0,
2024-05-13,Odisha,130.6,37.1,27.1,30.3,36.2,75,7.9,7.9,13.3,32.8,24,1002.9,23.15,5.45,0,0,
2024-05-14,Odisha,130.6,34.6,26.1,29.9,35.9,78,0.9,0.9,15.7,30.2,19,1003.2,23.1,5.37,0,0,
2024-05-15,Odisha,129.5,36.6,25.6,30.8,36.1,70,0.1,0.1,18.0,31.7,39,1004.0,24.27,5.98,0,0,
2024-05-16,Odisha,132.0,35.3,27.8,30.8,35.9,71,0.1,0.1,17.3,28.4,82,1003.8,17.58,4.81,0,0,
2024-05-17,Odisha,132.1,37.7,27.8,31.9,36.9,69,0.0,0.0,18.2,31.3,51,1002.0,22.53,6.19,0,0,
2024-05-18,Odisha,129.3,36.7,28.1,31.5,37.4,74,3.3,3.3,16.0,27.0,76,1000.4,19.57,5.08,0,0,
